CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain,GenderMale
1.4477611940298507,0.08333333333333333,0.0,-0.761480032314815,1,1,0.888562629059404,0,1,0,0,0
-0.5597014925373134,-1.0,-0.5,-0.761480032314815,2,1,0.24713212265294998,0,1,0,0,1
0.7761194029850746,-0.08333333333333333,-0.75,0.3103712317923629,1,1,0.7099377694342358,0,0,1,0,1
-0.6044776119402985,0.5833333333333334,1.0,-0.761480032314815,2,0,-0.6277364532173041,0,1,0,0,1
-0.582089552238806,0.5,-0.5,0.3458901866625551,1,1,-6.591375741323905e-05,0,0,1,0,0
-1.7985074626865671,-0.6666666666666666,-1.25,-0.2937960224448828,2,1,-0.4747691716223741,0,1,0,0,1
-0.4552238805970149,0.16666666666666666,-0.5,-0.761480032314815,3,0,0.4093611765173728,1,0,0,1,0
-0.8880597014925373,-0.08333333333333333,0.5,-0.09312476614690965,1,1,0.5746540766477393,0,1,0,0,1
-0.7388059701492538,0.3333333333333333,1.0,0.10117181942561596,2,0,-0.18595206057357416,0,0,1,0,1
-0.9850746268656716,0.4166666666666667,0.25,-0.761480032314815,2,1,-0.6686243272839123,0,0,0,1,0
0.5223880597014925,-0.6666666666666666,1.0,-0.761480032314815,2,1,0.4252545741009501,0,0,0,1,0
-1.3208955223880596,0.6666666666666666,-1.25,0.2903812972680945,1,0,-0.7355805079755264,1,1,0,0,0
-1.208955223880597,-0.5,-0.5,0.3765284669327813,1,1,0.1410041633151826,0,0,0,1,1
1.1343283582089552,-0.3333333333333333,0.5,-0.16177729602213153,1,1,-0.017690144610057454,0,0,0,1,1
1.4776119402985075,-0.08333333333333333,0.5,-0.761480032314815,1,1,-0.6035506272415664,0,1,0,0,1
-0.5223880597014925,0.3333333333333333,0.25,-0.21034290305618186,2,1,0.7915762014745219,0,0,1,0,1
-1.3432835820895523,0.25,-0.25,-0.761480032314815,1,0,-0.30532446707748834,0,0,0,1,1
-1.3955223880597014,1.1666666666666667,0.75,0.1983934410201353,1,0,0.8243410815878406,1,1,0,0,0
-0.7164179104477612,2.0,-0.75,0.15841537385470741,1,1,-0.06139162643721014,0,1,0,0,0
1.3582089552238805,1.0,-0.75,0.2679010036018859,1,0,0.9571657897434994,1,1,0,0,0
0.05970149253731343,2.0,0.0,0.460127068796837,1,1,0.5909823932258752,0,0,0,1,0
0.9253731343283582,-0.4166666666666667,-0.25,0.09575512377213415,2,1,0.26755339389149224,0,0,1,0,0
1.3208955223880596,-0.8333333333333334,1.0,0.1163164902701445,1,1,0.1983439486075974,1,0,1,0,0
-0.11194029850746269,0.16666666666666666,1.0,0.3184261193454556,1,1,0.17714777145306684,1,0,1,0,0
-0.7611940298507462,0.08333333333333333,-0.75,0.04851640779090381,1,1,-0.09468595105687515,0,0,1,0,1
0.9253731343283582,0.0,-0.75,0.05147651002505082,2,0,0.9544556518442449,0,0,1,0,0
0.34328358208955223,0.5833333333333334,1.25,0.15014253678818557,2,0,0.9947056311667892,0,0,1,0,1
-0.5,-0.08333333333333333,0.0,0.38272334106106154,2,0,-0.139952084204952,0,0,1,0,1
1.0149253731343284,-0.3333333333333333,0.0,-0.761480032314815,2,0,0.17059593380215796,0,1,0,0,0
0.022388059701492536,0.3333333333333333,0.75,0.2222068931586728,1,0,0.6489433026070366,1,0,1,0,1
-0.3805970149253731,0.4166666666666667,-1.0,0.010162464048514785,1,0,-0.6116629489596539,1,0,1,0,1
-0.2462686567164179,0.5,-1.0,0.21946450540972307,1,1,0.13433371139303046,0,1,0,0,1
0.029850746268656716,0.6666666666666666,0.0,0.2402447615340887,1,0,-0.133010049306997,0,1,0,0,1
0.5447761194029851,-1.5,-1.25,-0.16695105082689207,1,0,-0.554754626890399,0,0,1,0,1
-1.0522388059701493,2.4166666666666665,-0.25,-0.761480032314815,1,0,-1.0016736859905695,1,0,0,1,0
-0.2835820895522388,1.1666666666666667,-0.25,-0.4427353713728094,1,1,-0.5429487970294595,0,1,0,0,1
0.6716417910447762,-0.16666666666666666,0.0,0.3106952573809832,1,0,-0.15941620840639248,0,0,1,0,1
0.26119402985074625,-0.8333333333333334,1.0,0.4319062105740141,2,0,0.26732328017247364,0,0,1,0,0
-0.7238805970149254,-0.3333333333333333,-1.0,-0.3220971819801662,2,0,0.798935876510042,0,0,0,1,1
0.23880597014925373,1.5833333333333333,0.75,-0.14486654470268304,1,1,-0.008086047691423936,0,0,0,1,1
-0.3656716417910448,-0.9166666666666666,-0.25,0.09375926402946178,1,1,-0.0747386287016298,0,0,1,0,1
0.7388059701492538,-0.08333333333333333,0.25,0.5690262247634518,2,1,-0.7362374094622832,0,0,1,0,0
-0.5298507462686567,-0.25,-1.0,0.03474108976636929,1,0,0.1040552588010684,0,0,1,0,0
0.6194029850746269,0.5,1.25,0.20354596494130864,2,1,0.9806195003843912,0,0,1,0,1
0.06716417910447761,-0.16666666666666666,0.0,0.4193451267366235,2,1,0.13683772269238653,0,0,1,0,0
0.17164179104477612,-1.3333333333333333,0.75,0.009203078807159544,1,0,-0.8333584088510436,0,1,0,0,0
0.6417910447761194,1.75,-0.75,0.2863184425713216,4,0,-0.7299814468273033,1,0,1,0,1
1.2014925373134329,-0.6666666666666666,0.25,-0.761480032314815,1,0,-0.6732660381143633,0,1,0,0,1
0.03731343283582089,0.0,-1.25,0.5202635073858404,1,1,-0.5690879469681386,0,0,0,1,0
-0.3582089552238806,-1.0,0.0,0.47461836115754213,2,1,-0.4245222554854336,0,0,1,0,0
-0.9925373134328358,-0.08333333333333333,1.0,-0.761480032314815,2,1,0.46112680254370186,0,1,0,0,1
0.6194029850746269,-1.3333333333333333,-1.0,0.638647305981061,2,0,-0.7908219285465902,0,1,0,0,0
0.08955223880597014,1.5,0.75,-0.761480032314815,2,1,0.3960692633146618,0,1,0,0,1
0.19402985074626866,-0.4166666666666667,1.0,-0.761480032314815,1,1,0.48804360268742153,0,1,0,0,0
0.7835820895522388,-0.3333333333333333,0.0,-0.15625710960400568,1,1,0.9558838001949209,0,0,0,1,1
-1.7611940298507462,0.3333333333333333,1.25,0.19578729130276457,2,0,-0.0192334514605779,0,0,1,0,0
0.09701492537313433,-0.25,-1.0,-0.004332353735664175,2,0,0.7238798758615766,0,1,0,0,0
0.9328358208955224,-0.4166666666666667,-0.75,-0.761480032314815,1,0,0.3685913068799963,1,1,0,0,0
-0.8134328358208955,-0.08333333333333333,-0.5,-0.761480032314815,2,0,-0.7539103260355149,0,1,0,0,0
-1.0895522388059702,-0.25,-0.25,-0.053985358054542944,1,1,0.6000985148949466,0,1,0,0,0
-1.1865671641791045,0.75,-0.25,-0.761480032314815,2,0,-0.9989847909213836,0,1,0,0,0
0.0,3.1666666666666665,1.25,-0.761480032314815,2,1,0.14719385645157587,0,0,0,1,0
0.7313432835820896,-1.25,-0.5,0.19180873339838914,1,0,0.28916101112313725,1,0,0,1,1
0.5746268656716418,-0.5833333333333334,1.0,-0.761480032314815,2,0,0.5252308537877098,0,1,0,0,1
-0.04477611940298507,0.75,-0.25,-0.761480032314815,3,0,-0.07056375193100752,1,1,0,0,0
-0.12686567164179105,-0.75,-0.5,-0.12201780511208347,2,1,0.5752583284408334,0,0,1,0,0
-0.03731343283582089,0.5833333333333334,0.0,-0.761480032314815,3,1,0.7522533852901788,1,0,0,1,0
1.164179104477612,0.6666666666666666,0.5,0.1678729098939364,2,0,0.4770849450208369,0,1,0,0,1
-0.9552238805970149,-0.08333333333333333,1.25,-0.761480032314815,2,0,0.0957518532527005,0,1,0,0,0
0.8731343283582089,-0.6666666666666666,0.75,-0.761480032314815,2,1,0.7327932250618131,0,1,0,0,1
0.582089552238806,0.4166666666666667,-0.25,-0.761480032314815,2,1,-0.14444560342660054,0,0,0,1,1
-1.0223880597014925,-0.16666666666666666,1.25,0.6194984591549136,1,1,0.21429711070830487,0,0,0,1,1
0.9029850746268657,0.3333333333333333,1.0,0.04409834709345282,1,1,-0.3618260245250505,0,0,0,1,1
1.208955223880597,-0.6666666666666666,0.75,-0.0008785355296879355,2,1,0.9867468879952729,0,0,1,0,1
0.43283582089552236,-1.25,0.75,-0.761480032314815,2,0,-0.005578783901339759,0,0,0,1,1
-1.7835820895522387,-0.25,1.0,-0.761480032314815,2,0,-0.9519606865347264,0,1,0,0,1
0.09701492537313433,0.25,0.25,-0.761480032314815,1,1,0.6266544918485087,0,1,0,0,0
-0.21641791044776118,0.5833333333333334,0.25,-0.761480032314815,2,0,0.6806702316167255,0,1,0,0,0
0.6417910447761194,-0.5,1.0,-0.11378805655468678,1,0,-0.5917825059450067,0,1,0,0,1
-0.9253731343283582,-0.08333333333333333,0.5,-0.761480032314815,2,0,-0.403078685754891,0,0,0,1,1
0.13432835820895522,2.3333333333333335,-1.0,-0.761480032314815,1,1,0.78732397640877,1,0,0,1,0
-0.22388059701492538,0.75,-0.25,0.07736134431134531,2,1,-0.7034458995811275,1,0,0,1,0
-0.5223880597014925,-0.4166666666666667,-1.0,-0.06471047968948707,1,1,-0.9161797311130341,0,0,1,0,1
0.9925373134328358,-0.08333333333333333,-0.75,0.02043421622471956,1,1,-0.6425437221783404,0,0,1,0,0
-0.35074626865671643,-0.3333333333333333,0.0,0.4143881463041339,1,0,-0.2879585043167286,0,0,0,1,1
-1.291044776119403,-0.16666666666666666,1.0,-0.03419386570048134,1,0,-0.007562599964857784,1,0,1,0,1
0.2462686567164179,-0.5833333333333334,-0.5,-0.052189820707930185,1,1,-0.37719780390809626,0,0,1,0,1
-0.8507462686567164,0.16666666666666666,0.5,0.08505326993211756,2,0,-0.741594871533604,0,0,1,0,1
-0.6716417910447762,0.4166666666666667,-0.75,0.02381470562243935,1,0,-0.1361625259452836,0,1,0,0,1
0.17164179104477612,-0.08333333333333333,1.0,0.07044587362500646,1,1,-0.7846592717393749,0,0,0,1,1
0.5149253731343284,-0.75,1.0,0.44872373402826476,2,1,0.011251839213629143,1,0,1,0,1
-0.1791044776119403,-0.5833333333333334,1.0,0.2753962889355603,2,1,-0.26451678723539673,0,0,1,0,0
0.11940298507462686,0.0,0.25,0.5536157369889937,1,0,0.15697714528126486,0,0,1,0,0
-1.0895522388059702,0.3333333333333333,-1.0,-0.761480032314815,2,0,-0.6955005729338647,0,1,0,0,0
-0.9552238805970149,-0.5,0.75,0.08320069906797202,1,0,1.0116412487480773,1,0,1,0,0
0.35074626865671643,-0.25,-0.25,0.6892224043952159,2,0,0.2097913946464257,0,0,1,0,1
1.3134328358208955,-0.25,0.75,0.2525362679898442,2,0,-0.6308017224479414,0,1,0,0,1
0.16417910447761194,0.16666666666666666,0.25,0.18014819940171206,1,0,-0.0006399783709366222,0,0,0,1,1
0.029850746268656716,0.16666666666666666,0.25,-0.761480032314815,2,0,0.4154646786494694,0,1,0,0,0
0.23880597014925373,0.9166666666666666,1.25,0.22865019212774496,1,1,0.9954191463202832,0,0,1,0,0
-0.20149253731343283,-0.75,-0.5,-0.761480032314815,1,0,0.8482139569713265,0,1,0,0,0
-1.6417910447761195,0.4166666666666667,1.0,0.4340572672922805,1,0,0.10236528494677426,1,1,0,0,1
-0.7686567164179104,1.25,-1.0,-0.761480032314815,1,1,-0.9305972093883652,1,1,0,0,0
-0.20149253731343283,1.5833333333333333,-1.25,0.40196643420807693,1,0,-0.5424527921934124,1,0,1,0,1
1.3134328358208955,0.3333333333333333,0.5,-0.761480032314815,2,0,0.7235252527318699,0,1,0,0,0
0.8805970149253731,-1.0833333333333333,1.0,0.03626117402555727,1,0,0.6816248376454459,0,1,0,0,1
0.7910447761194029,-0.25,-0.5,-0.761480032314815,2,1,0.24426454387438484,0,1,0,0,0
1.0671641791044777,-0.3333333333333333,1.0,0.2637321511726654,1,1,0.1498310165901168,0,0,1,0,0
0.26119402985074625,0.08333333333333333,1.0,0.19877379504159362,1,1,-0.6564444609892324,0,1,0,0,1
0.2537313432835821,-1.0,-1.0,-0.761480032314815,2,1,-0.8510807226272096,0,1,0,0,1
1.0223880597014925,0.16666666666666666,0.5,0.21646037455352468,2,1,0.24614407695393073,0,0,1,0,1
-0.4701492537313433,1.0833333333333333,0.0,0.37366754661236556,2,1,-0.66323047797257,0,0,1,0,0
-1.4253731343283582,-0.25,0.0,-0.2627193361799953,1,1,0.6869907358645928,0,0,1,0,0
-0.11194029850746269,0.25,-0.75,0.2841065135410732,1,1,-0.07143867193688742,0,1,0,0,1
-0.5074626865671642,0.9166666666666666,-0.75,0.9083657828978416,1,0,-0.2544328462940218,1,0,0,1,0
-0.5447761194029851,-0.16666666666666666,-1.0,0.25298297831535516,2,1,-0.931056826984391,1,0,0,1,0
0.7761194029850746,0.5833333333333334,1.25,0.31535735572556967,1,0,0.9081562430479599,0,0,1,0,1
0.08208955223880597,-0.25,0.5,-0.761480032314815,2,1,0.815494205166861,0,1,0,0,1
0.22388059701492538,0.5,0.0,0.22447851935974536,1,1,0.9465196761078256,0,1,0,0,0
1.0522388059701493,1.25,-0.75,-0.761480032314815,1,0,0.5989655300778528,1,0,0,1,1
0.291044776119403,-0.5,0.0,-0.44093638694546655,1,0,0.26446739003246267,1,1,0,0,0
-1.2462686567164178,-1.3333333333333333,0.0,0.12502467796431702,1,1,-0.4680782899928356,0,0,0,1,0
-0.12686567164179105,-0.6666666666666666,0.75,0.3219761424408966,2,0,0.4155219021582183,0,0,0,1,0
-0.014925373134328358,0.0,0.0,0.07653020614169495,1,0,-0.7694060049872371,0,1,0,0,1
0.6194029850746269,0.5833333333333334,1.0,0.18397297049988307,1,0,-0.25773524242681034,0,1,0,0,1
-1.7611940298507462,-0.4166666666666667,-1.25,-0.761480032314815,2,1,-1.0094414469721409,0,1,0,0,1
0.7611940298507462,-0.4166666666666667,0.5,-0.761480032314815,2,0,-0.10848240688379493,0,0,0,1,0
-0.8731343283582089,0.9166666666666666,1.0,-0.761480032314815,1,0,0.5051410316824361,1,1,0,0,0
0.47761194029850745,0.4166666666666667,0.75,-0.761480032314815,2,0,0.8192872191979284,0,0,0,1,1
-0.8432835820895522,0.0,-0.75,0.2382485100776971,1,0,-0.01573082386733591,0,1,0,0,1
-0.2835820895522388,0.5,0.25,-0.761480032314815,2,1,0.08992745548121558,0,1,0,0,0
0.40298507462686567,1.6666666666666667,0.5,-0.761480032314815,1,0,-0.8360197593893752,1,0,0,1,1
0.7910447761194029,-0.3333333333333333,0.5,-0.761480032314815,2,0,-0.1747954075339119,0,1,0,0,0
-0.4925373134328358,-0.75,-0.75,-0.761480032314815,2,1,-0.08259867910761298,0,0,0,1,0
-0.04477611940298507,3.0,0.25,0.0004756187979966182,1,1,0.04599982390811927,0,1,0,0,0
-0.15671641791044777,-0.3333333333333333,-0.25,0.20406843270013583,1,0,0.12698592827673527,0,0,1,0,0
0.48507462686567165,-1.25,0.25,0.03025369574059896,1,1,-0.15748514367687214,0,0,0,1,0
0.23880597014925373,-0.5833333333333334,-0.75,-0.761480032314815,2,0,-0.1699436061304875,0,1,0,0,1
1.1044776119402986,1.0,0.5,0.08467926167291209,1,0,-0.5393931131812141,0,1,0,0,0
0.5149253731343284,-0.08333333333333333,-0.75,-0.761480032314815,2,1,0.06895163457351916,0,0,0,1,0
0.23134328358208955,-0.6666666666666666,-1.25,0.28598509419618157,1,0,-0.4534315111211678,1,0,0,1,1
0.05970149253731343,-0.5,1.0,0.2192908195465772,2,1,0.4033140847713429,0,0,1,0,1
0.3880597014925373,-1.0833333333333333,0.5,0.12406106221479318,1,0,0.6333165076228348,1,0,1,0,0
-0.27611940298507465,0.3333333333333333,1.0,0.09255952324993268,1,0,0.9788578700937416,0,0,0,1,0
0.11194029850746269,0.16666666666666666,-0.75,-0.761480032314815,2,0,-0.6044822625545189,1,0,0,1,0
0.22388059701492538,-1.0833333333333333,1.0,-0.3076420056243823,2,0,-0.47831550455977595,0,0,1,0,1
-1.2537313432835822,-0.6666666666666666,-0.25,0.25787180056068326,1,0,0.6487090216342727,0,1,0,0,0
-0.1791044776119403,-0.8333333333333334,0.0,-0.010749016171822582,2,0,0.5671840202081314,0,0,1,0,1
-1.2835820895522387,0.5833333333333334,1.25,0.25390906789056833,1,0,-0.9627496048414341,1,0,1,0,1
-0.5522388059701493,-0.5833333333333334,-0.25,0.5661324788333574,1,0,0.12189923605853525,0,1,0,0,1
-1.044776119402985,0.25,0.0,-0.761480032314815,2,1,0.47022798308349073,0,1,0,0,1
-1.2537313432835822,-0.16666666666666666,0.5,0.28728025643773647,1,1,-0.7410374759350625,0,0,0,1,0
-1.0597014925373134,-0.5833333333333334,-1.25,-0.761480032314815,2,1,0.308575534840973,0,1,0,0,0
-0.34328358208955223,-0.08333333333333333,0.0,0.7307884789787615,2,0,0.8045643117151542,0,0,1,0,1
-0.41044776119402987,0.25,0.75,0.03756205528741435,1,1,-0.05508697808164284,0,0,0,1,0
0.7611940298507462,1.5,-0.5,0.504607728480345,1,0,-0.9362402808017541,1,0,1,0,0
1.4776119402985075,0.6666666666666666,-0.75,0.1967395473544282,1,1,-0.8203535279550942,0,0,0,1,0
-1.0597014925373134,2.3333333333333335,-0.75,-0.761480032314815,2,1,-0.529772855449275,0,1,0,0,1
0.9402985074626866,0.6666666666666666,-1.0,0.5088508498307484,2,0,0.7555673684211863,0,0,1,0,0
-0.11940298507462686,0.4166666666666667,-0.75,-0.761480032314815,2,1,-0.454567443507984,0,1,0,0,1
1.1343283582089552,1.0833333333333333,-0.25,-0.761480032314815,1,1,-0.9315036378981745,1,1,0,0,0
-1.0298507462686568,-0.4166666666666667,0.75,-0.761480032314815,2,0,-0.044078719931453764,0,1,0,0,1
0.582089552238806,0.16666666666666666,-1.0,0.014196723643777345,1,0,0.9630613357496629,0,1,0,0,0
-0.9477611940298507,0.0,-1.25,-0.761480032314815,1,1,0.31841686030209293,0,0,0,1,0
-0.26865671641791045,-0.5833333333333334,0.0,-0.761480032314815,2,1,0.9748791591701628,0,0,0,1,1
0.26119402985074625,-0.25,0.5,0.11116553320384832,2,0,0.4916428902394915,0,0,1,0,0
0.4701492537313433,0.3333333333333333,0.75,-0.32107747282603594,2,0,-0.0732959457830123,1,1,0,0,0
-1.044776119402985,-0.08333333333333333,-0.5,-0.10083314374389321,2,0,-0.8387213595004682,0,1,0,0,0
-1.291044776119403,0.25,-1.0,-0.761480032314815,2,0,0.15045325872255122,0,1,0,0,1
-0.3805970149253731,-0.4166666666666667,0.75,-0.032791530585320645,1,0,-0.1345361789408594,0,1,0,0,1
-0.5373134328358209,-0.6666666666666666,1.0,-0.2780235128510304,2,0,0.28341274196275884,0,0,0,1,1
1.1567164179104477,-0.16666666666666666,-0.5,0.6078739628204138,1,1,-1.0122722319493433,0,1,0,0,1
-0.26865671641791045,-0.4166666666666667,0.25,-0.761480032314815,2,1,-0.5813060300288747,0,0,0,1,0
0.5149253731343284,0.0,-0.5,0.08243301852085132,1,1,0.5935511494187888,0,0,1,0,1
-1.126865671641791,1.6666666666666667,1.25,-0.761480032314815,2,1,-0.5320538678530804,0,1,0,0,1
-0.9776119402985075,-0.16666666666666666,0.25,-0.006069212367122963,1,0,-0.9117694553259599,0,1,0,0,1
1.4776119402985075,-0.5833333333333334,-0.75,0.3434661054819238,1,1,-0.9576116858942654,0,0,0,1,1
0.7985074626865671,0.4166666666666667,-0.25,0.0644105836659765,1,1,0.2156314450295399,0,1,0,0,1
-1.0149253731343284,1.0833333333333333,0.0,-0.761480032314815,1,1,0.46705782102686977,1,0,0,1,1
0.44029850746268656,0.08333333333333333,-0.75,0.24931418762021684,2,1,-0.872267752151567,1,1,0,0,0
-1.044776119402985,-0.3333333333333333,-0.5,0.6225747436782105,1,0,-0.056137430946509,0,0,0,1,1
-0.7611940298507462,0.0,-0.5,-0.761480032314815,1,1,0.8078007432703617,0,1,0,0,1
-0.3283582089552239,0.3333333333333333,-0.5,-0.05824547978036464,1,0,1.0073657480455516,1,0,0,1,0
-0.2537313432835821,-0.25,0.0,0.29579078538914083,1,1,0.5260952031987232,0,1,0,0,1
-0.06716417910447761,0.6666666666666666,0.0,-0.761480032314815,1,0,0.4301376807276331,1,1,0,0,1
0.1417910447761194,0.6666666666666666,-0.75,0.0719053989431877,1,1,0.5902325924726947,0,1,0,0,1
0.27611940298507465,-0.3333333333333333,-0.75,0.5062202571772921,2,0,0.7032289991056921,0,0,1,0,1
-0.3656716417910448,-0.5,0.75,-0.761480032314815,2,1,0.7086476486588367,0,1,0,0,1
-0.23880597014925373,0.3333333333333333,1.0,-0.761480032314815,2,0,-0.11527482720825373,0,1,0,0,0
0.1791044776119403,-0.25,-1.0,-0.26717641156389044,1,1,-0.6052489356033516,0,1,0,0,0
-0.5970149253731343,-0.9166666666666666,-0.25,0.16521286036878738,2,0,-0.4041892080578932,0,0,1,0,1
0.11940298507462686,0.8333333333333334,0.5,0.07564516816426654,1,1,0.5871264638272846,1,0,1,0,1
0.3208955223880597,0.75,0.5,-0.3735851300458211,1,0,0.33351675178832996,0,1,0,0,1
0.582089552238806,-0.3333333333333333,1.0,-0.761480032314815,2,0,0.7763563743926831,0,0,0,1,0
1.1567164179104477,0.5,-1.0,0.06738087045682593,2,0,-0.6637711029157943,1,1,0,0,1
-0.44776119402985076,1.4166666666666667,0.75,-0.761480032314815,1,1,-0.7262832632290295,1,1,0,0,1
0.5522388059701493,-0.5,1.0,0.1372839855523445,2,1,-0.020484034145562293,0,1,0,0,0
-1.0298507462686568,-0.5833333333333334,0.5,-0.761480032314815,1,1,0.2522339592811031,0,0,0,1,1
-0.6343283582089553,0.4166666666666667,-0.75,-0.761480032314815,2,1,0.6890268967007673,0,1,0,0,1
1.4776119402985075,-0.3333333333333333,1.25,-0.761480032314815,1,0,-0.9689596260448785,1,1,0,0,1
0.1417910447761194,0.6666666666666666,0.25,0.018533386230353936,1,1,0.0882089206927145,1,0,1,0,1
0.13432835820895522,0.0,-0.25,0.5747174333914322,2,0,0.9966746077413601,0,1,0,0,1
0.31343283582089554,-0.5833333333333334,1.0,-0.761480032314815,2,1,-0.7443488164173535,0,1,0,0,0
-0.7835820895522388,0.16666666666666666,0.25,-0.17707332504780485,3,1,-0.14684380713695555,1,0,1,0,0
0.7388059701492538,1.0833333333333333,-0.75,-0.002429800200933538,1,0,-0.233647397734259,1,0,1,0,1
-0.43283582089552236,-0.6666666666666666,-0.5,0.2634798091946804,1,0,-0.3978750055108119,0,0,1,0,0
0.15671641791044777,2.9166666666666665,-1.0,-0.761480032314815,2,1,0.1198062582749527,0,1,0,0,1
-0.31343283582089554,0.25,-1.25,-0.761480032314815,2,0,-0.38584007833420636,0,1,0,0,1
-1.044776119402985,0.0,-1.0,-0.761480032314815,2,1,0.5682824473112384,0,1,0,0,0
0.8582089552238806,-1.4166666666666667,-0.5,0.1763942501439939,2,1,0.5076067245754008,0,0,1,0,1
-0.5,2.5,0.0,0.13146249294131873,2,1,-0.07163412630158383,0,1,0,0,0
0.8283582089552238,0.4166666666666667,0.25,0.023206765930056786,1,0,-0.6782558670930647,1,0,1,0,1
0.44776119402985076,-0.6666666666666666,-0.75,-0.761480032314815,1,1,0.4490580291354563,0,1,0,0,0
-0.8432835820895522,0.5,-0.5,0.14902325400660454,3,0,-0.4511809908179391,1,0,1,0,0
0.11940298507462686,0.75,-0.75,-0.761480032314815,3,0,-0.11328277827757988,1,1,0,0,0
0.3805970149253731,-0.75,-0.75,-0.1255419751020493,2,1,0.6364539414915035,0,1,0,0,1
0.07462686567164178,0.08333333333333333,-0.25,-0.761480032314815,2,0,0.3665733396638322,0,0,0,1,1
0.5447761194029851,0.16666666666666666,0.0,0.1535929862561757,1,0,0.24250423490809372,0,0,1,0,0
0.3805970149253731,0.0,0.75,0.06865284324619728,2,1,-0.26462178170171574,0,1,0,0,1
0.05223880597014925,2.5,0.25,0.158354658228213,1,1,-0.5602702413233774,1,0,1,0,1
-0.9626865671641791,-0.25,0.5,-0.761480032314815,2,0,-0.38789870168447255,0,0,0,1,1
-0.12686567164179105,0.25,1.25,0.20603389545818904,1,0,0.3228027424087059,1,1,0,0,0
0.8955223880597015,-0.9166666666666666,0.5,0.43246737964831,2,0,-0.2112077527182119,0,0,1,0,1
-0.7985074626865671,-0.9166666666666666,-1.0,-0.761480032314815,2,1,1.0107587057170528,0,1,0,0,0
-0.13432835820895522,-1.0833333333333333,0.75,0.046216813230271866,1,1,0.5832465473095741,0,0,1,0,1
0.6492537313432836,1.4166666666666667,0.75,0.22891436386005345,1,0,0.34788269841368663,1,0,1,0,1
0.8880597014925373,-0.08333333333333333,0.0,-0.15160605758630405,1,0,-0.0039428827054013415,0,0,1,0,0
-0.48507462686567165,-0.25,-1.0,-0.761480032314815,2,1,-0.022983268349161493,0,0,0,1,0
0.21641791044776118,3.5,-1.25,-0.761480032314815,2,1,0.7193602350737673,0,1,0,0,0
-0.8059701492537313,0.0,-0.75,-0.1368383720252477,1,1,-0.43334321362092293,0,0,1,0,1
0.3283582089552239,-0.75,0.75,-0.761480032314815,1,0,0.7777473223806556,0,0,0,1,1
